unique_identifier,timestamp,price
LTC-AUD,1557151229873112,7841
LTC-AUD,1557151230032110,7911
LTC-AUD,1557151230102109,7911
LTC-AUD,1557151230102109,7911
LTC-AUD,1557151230534116,7897
ZEC-AUD,1557151230534117,7038
ZEC-AUD,1557151231146120,6977
ZEC-AUD,1557151231263120,6977
ZEC-AUD,1557151231263121,6977
ZEC-AUD,1557151231263122,6977
LTC-AUD,1557151232835122,7564
BTC-AUD,1557151233151122,544678
LTC-AUD,1557151233418123,7564
BTC-AUD,1557151233572122,544678
BTC-AUD,1557151233572122,544678
BTC-AUD,1557151354541616,546708
BTC-AUD,1557151354541620,546710
BTC-AUD,1557151354730603,546708
BTC-AUD,1557151354730603,546708
BTC-AUD,1557151354730603,546710
BTC-AUD,1557151354730603,546710
BTC-AUD,1557151565184436,560832
BTC-AUD,1557151565184437,560832
BTC-AUD,1557151565184438,560832
BTC-AUD,1557151565184438,560829
BTC-AUD,1557151565184439,560829
BTC-AUD,1557151565184440,560829
ZEC-AUD,1557151565189435,6873
ETH-AUD,1557151565270435,18316
LTC-AUD,1557151355775608,7771
LTC-AUD,1557151355775608,7771
ETH-AUD,1557151355846616,18930
ETH-AUD,1557151355846620,18931
ETH-AUD,1557151355945608,18930
ETH-AUD,1557151355945608,18931
LTC-AUD,1557152052683360,7511
BTC-AUD,1557152052683367,568710
ETH-AUD,1557151306252411,18791
ETH-AUD,1557151306252411,18791
BTC-AUD,1557151306347411,548959
BTC-AUD,1557151306347412,548959
BTC-AUD,1557151306347413,548959
BTC-AUD,1557151306347413,548942
BTC-AUD,1557151306347413,548942
LTC-AUD,1557151306358411,7831
LTC-AUD,1557151306358411,7831
ETH-AUD,1557151306357411,18638
ETH-AUD,1557151306357412,18654
ETH-AUD,1557151306357412,18638
ETH-AUD,1557151306357413,18638
ETH-AUD,1557151306357414,18638
ETH-AUD,1557151306357414,18640
ETH-AUD,1557151306357415,18640
ETH-AUD,1557151306357416,18640
ETH-AUD,1557151306524428,18812
ETH-AUD,1557151306682416,18812
ETH-AUD,1557151306682417,18812
ETH-AUD,1557151306682418,18812
ZEC-AUD,1557151713354018,6511
LTC-AUD,1557151713365018,7477
LTC-AUD,1557151713365018,7477
ZEC-AUD,1557151713472021,6794
ETH-AUD,1557151713472026,18366
ZEC-AUD,1557151713621019,6794
ZEC-AUD,1557151713621020,6794
ETH-AUD,1557151713621019,18366
ETH-AUD,1557151713621020,18366
ETH-AUD,1557151713717031,18206
ZEC-AUD,1557151713717038,6527
ETH-AUD,1557151713937020,18206
ETH-AUD,1557151713937021,18206
ZEC-AUD,1557151713937021,6527
ZEC-AUD,1557151713974023,6781
LTC-AUD,1557151713974026,7831
ZEC-AUD,1557151713974027,6778
BTC-AUD,1557151713974037,554511
LTC-AUD,1557151714392022,7831
LTC-AUD,1557151714392023,7831
LTC-AUD,1557151714392024,7831
BTC-AUD,1557151714399026,554511
BTC-AUD,1557151714399027,554511
BTC-AUD,1557151714399028,554511
ZEC-AUD,1557151714405024,6781
ZEC-AUD,1557151714405024,6781
ZEC-AUD,1557151714406022,6778
ZEC-AUD,1557151714406023,6778
ZEC-AUD,1557151714469023,6778
ETH-AUD,1557151714806026,18341
BTC-AUD,1557151715223026,555648
BTC-AUD,1557151715281025,555648
ETH-AUD,1557151715281031,18337
ZEC-AUD,1557151715479033,6786
LTC-AUD,1557151715479040,7839
LTC-AUD,1557151715595028,7839
LTC-AUD,1557151715595028,7839
ZEC-AUD,1557151715664027,6786
ZEC-AUD,1557151715664027,6786
ETH-AUD,1557151715952029,18337
ETH-AUD,1557151715985036,18372
ETH-AUD,1557151716107029,18372
ETH-AUD,1557151716107030,18372
BTC-AUD,1557151504625205,554795
BTC-AUD,1557151504754196,554795
ETH-AUD,1557151505126214,18344
ETH-AUD,1557151505180200,18344
ETH-AUD,1557151505180201,18344
ETH-AUD,1557151505180202,18344
BTC-AUD,1557151505340216,556468
BTC-AUD,1557151505661200,556468
BTC-AUD,1557151505661200,556468
BTC-AUD,1557151505754202,554795
BTC-AUD,1557151505754203,554795
ETH-AUD,1557151505842213,18758
ETH-AUD,1557151506050201,18758
ETH-AUD,1557151506050201,18758
BTC-AUD,1557151506342212,556451
BTC-AUD,1557151506465203,556451
BTC-AUD,1557151506465204,556451
BTC-AUD,1557151506465205,556451
ETH-AUD,1557151506845217,18744
ETH-AUD,1557151507139206,18744
ETH-AUD,1557151507139206,18744
ETH-AUD,1557151507346219,18743
BTC-AUD,1557151507346224,555332
ETH-AUD,1557151507658228,18289
ETH-AUD,1557151507798208,18743
ETH-AUD,1557151507798209,18743
BTC-AUD,1557151507828208,555332
ETH-AUD,1557151507878209,18289
ETH-AUD,1557151507878209,18289
LTC-AUD,1557151507939211,7750
LTC-AUD,1557151507939212,7750
LTC-AUD,1557151508161212,7740
ZEC-AUD,1557151508161213,6879
ZEC-AUD,1557151508245210,6879
ZEC-AUD,1557151508245210,6879
LTC-AUD,1557151508265210,7740
LTC-AUD,1557151508265210,7740
ZEC-AUD,1557151508661227,6880
LTC-AUD,1557151508661230,7743
LTC-AUD,1557151508784214,7743
LTC-AUD,1557151508784215,7743
BTC-AUD,1557151509169231,555337
ZEC-AUD,1557151509193214,6880
ZEC-AUD,1557151782264300,6452
ETH-AUD,1557151782470298,18691
BTC-AUD,1557151782470299,565615
BTC-AUD,1557151782563290,557800
BTC-AUD,1557151782563291,557800
BTC-AUD,1557151782563292,557800
ZEC-AUD,1557151782562290,6452
ZEC-AUD,1557151782562291,6452
ZEC-AUD,1557151782562292,6452
BTC-AUD,1557151782635292,565060
ETH-AUD,1557151782637291,18691
ETH-AUD,1557151782637291,18691
BTC-AUD,1557151782694291,565615
BTC-AUD,1557151782694292,565615
BTC-AUD,1557151782694293,565615
BTC-AUD,1557151782694294,565615
LTC-AUD,1557151782765297,7412
ZEC-AUD,1557151782765306,6443
LTC-AUD,1557151782765309,7423
LTC-AUD,1557151782948292,7412
LTC-AUD,1557151782948292,7412
LTC-AUD,1557151782948292,7423
LTC-AUD,1557151782948293,7423
LTC-AUD,1557151782948294,7423
ZEC-AUD,1557151782972303,6787
ZEC-AUD,1557151782996292,6443
ZEC-AUD,1557151782996293,6443
ZEC-AUD,1557151782996294,6764
ZEC-AUD,1557151782996294,6443
ZEC-AUD,1557151783073293,6764
ZEC-AUD,1557151783185293,6787
ZEC-AUD,1557151783185293,6787
LTC-AUD,1557151783587296,7723
ZEC-AUD,1557151783769306,6437
ETH-AUD,1557151783769307,18072
ETH-AUD,1557151783839295,18072
ETH-AUD,1557151783839296,18072
ETH-AUD,1557151783839297,18072
ETH-AUD,1557151783839298,18072
ZEC-AUD,1557151783889297,6437
LTC-AUD,1557151783975302,7719
ZEC-AUD,1557151783975315,6750
LTC-AUD,1557151784083297,7723
LTC-AUD,1557151716226047,7448
ZEC-AUD,1557151716226048,6506
ETH-AUD,1557151716285033,18337
LTC-AUD,1557151716287030,7448
BTC-AUD,1557151716486031,553382
ZEC-AUD,1557151716486045,6806
ZEC-AUD,1557151716556030,6506
BTC-AUD,1557151716666033,553382
ZEC-AUD,1557151716690032,6806
ZEC-AUD,1557151716690032,6806
ZEC-AUD,1557151716726034,6509
ZEC-AUD,1557151716978032,6509
ZEC-AUD,1557151716978032,6509
ZEC-AUD,1557151717005035,6799
BTC-AUD,1557151717005045,553400
BTC-AUD,1557151717242033,553400
BTC-AUD,1557151717242034,553400
BTC-AUD,1557151717242035,553400
ZEC-AUD,1557151717240033,6799
ETH-AUD,1557151717229053,18159
ETH-AUD,1557151717467034,18159
ETH-AUD,1557151717467034,18159
ETH-AUD,1557151717505042,18347
ETH-AUD,1557151717673035,18347
ETH-AUD,1557151717673035,18347
LTC-AUD,1557151718512048,7822
LTC-AUD,1557151718512056,7819
ZEC-AUD,1557151718512057,6795
ETH-AUD,1557151718742047,18181
ZEC-AUD,1557151718908040,6795
ZEC-AUD,1557151718908040,6795
LTC-AUD,1557151718973040,7822
LTC-AUD,1557151718973041,7822
LTC-AUD,1557151718973042,7822
LTC-AUD,1557151718973042,7819
LTC-AUD,1557151718973042,7819
BTC-AUD,1557151719013053,553941
BTC-AUD,1557151719013057,553934
ETH-AUD,1557151719075040,18181
BTC-AUD,1557151719204041,553941
BTC-AUD,1557151719204041,553941
BTC-AUD,1557151719204041,553934
BTC-AUD,1557151719204041,553934
BTC-AUD,1557151233655128,545214
ZEC-AUD,1557151233769125,6977
ZEC-AUD,1557151233788124,6977
BTC-AUD,1557151233933124,545214
BTC-AUD,1557151233933125,545214
BTC-AUD,1557151233933124,545214
LTC-AUD,1557151234478130,7569
LTC-AUD,1557151234594128,7569
LTC-AUD,1557151235064138,7906
LTC-AUD,1557151235151129,7906
LTC-AUD,1557151235151130,7906
LTC-AUD,1557151235151131,7906
BTC-AUD,1557151235173132,540889
ZEC-AUD,1557151235663150,6979
ZEC-AUD,1557151235936132,6979
ZEC-AUD,1557151235936132,6979
ETH-AUD,1557151236165145,18693
BTC-AUD,1557151236571151,541412
ETH-AUD,1557151236590134,18693
ETH-AUD,1557151236590134,18693
LTC-AUD,1557151236666153,7864
BTC-AUD,1557151236736135,541412
BTC-AUD,1557151236736135,541412
LTC-AUD,1557151236883140,7864
LTC-AUD,1557151237072146,7899
LTC-AUD,1557151237585138,7899
LTC-AUD,1557151237585139,7899
LTC-AUD,1557151237585140,7899
ZEC-AUD,1557151237574157,7064
LTC-AUD,1557151237599142,7579
LTC-AUD,1557151237687140,7579
BTC-AUD,1557151237676148,544668
ZEC-AUD,1557151237808139,7064
ETH-AUD,1557151237838141,18682
BTC-AUD,1557151237906140,544668
BTC-AUD,1557151237906140,544668
ETH-AUD,1557151238577154,18896
BTC-AUD,1557151238577159,541953
LTC-AUD,1557151238680153,7838
BTC-AUD,1557151239022144,541953
ETH-AUD,1557151239031144,18896
ETH-AUD,1557151239031145,18896
ETH-AUD,1557151239031146,18688
BTC-AUD,1557151224854088,543041
BTC-AUD,1557151224986105,542507
ETH-AUD,1557151224986108,18885
BTC-AUD,1557151225094091,542507
BTC-AUD,1557151225094092,542507
BTC-AUD,1557151225094091,542507
ZEC-AUD,1557151225120104,6970
LTC-AUD,1557151225195089,7856
LTC-AUD,1557151225195090,7856
LTC-AUD,1557151418569859,7691
BTC-AUD,1557151418968859,553213
ETH-AUD,1557151419009866,18688
ZEC-AUD,1557151419009873,6925
ZEC-AUD,1557151419010859,6918
ZEC-AUD,1557151419010860,6918
ZEC-AUD,1557151419011859,6918
ETH-AUD,1557151419154859,18688
ETH-AUD,1557151419154860,18688
ETH-AUD,1557151419154861,18688
ZEC-AUD,1557151419161859,6925
ZEC-AUD,1557151419161859,6925
BTC-AUD,1557151419810863,552684
ETH-AUD,1557151419810878,18919
ETH-AUD,1557151419931862,18919
ETH-AUD,1557151420012874,18701
BTC-AUD,1557151419922862,552684
BTC-AUD,1557151419922863,552684
BTC-AUD,1557151420294865,552684
ETH-AUD,1557151420434864,18701
ETH-AUD,1557151420434864,18701
ZEC-AUD,1557152052683373,6575
ETH-AUD,1557152052753357,18618
BTC-AUD,1557152052802357,569848
BTC-AUD,1557152052802358,569848
BTC-AUD,1557152052802359,568710
BTC-AUD,1557152052802360,568710
BTC-AUD,1557152052802361,568710
BTC-AUD,1557152052802362,568710
LTC-AUD,1557152052800357,7511
ZEC-AUD,1557152052808355,6575
ETH-AUD,1557152053267358,18618
ZEC-AUD,1557151356745611,6993
ZEC-AUD,1557151356745612,6993
ZEC-AUD,1557151719242044,6511
ZEC-AUD,1557151719242052,6526
ZEC-AUD,1557151719379042,6511
ZEC-AUD,1557151719379042,6511
ZEC-AUD,1557151719379042,6526
ZEC-AUD,1557151719379042,6526
ZEC-AUD,1557151719514045,6789
ZEC-AUD,1557151719591042,6789
ZEC-AUD,1557151719591042,6789
BTC-AUD,1557151719744048,553412
ZEC-AUD,1557151719744058,6508
ETH-AUD,1557151719744059,18210
ETH-AUD,1557151720015056,18307
ETH-AUD,1557151720015060,18308
BTC-AUD,1557151720155045,553412
ZEC-AUD,1557151720166045,6508
ETH-AUD,1557151720213045,18210
ETH-AUD,1557151720213045,18307
ETH-AUD,1557151720213046,18307
ETH-AUD,1557151720218045,18308
ETH-AUD,1557151720218046,18308
ETH-AUD,1557151720218047,18308
ETH-AUD,1557158215710947,0
LTC-AUD,1557151720245063,7467
LTC-AUD,1557151720422046,7467
LTC-AUD,1557151720422046,7467
ETH-AUD,1557151720420046,0
ETH-AUD,1557151720420048,18325
ETH-AUD,1557151720421047,18325
LTC-AUD,1557151720747057,7486
LTC-AUD,1557151720839047,7486
ZEC-AUD,1557151721522061,6796
ZEC-AUD,1557151721599050,6796
LTC-AUD,1557151721752053,7466
BTC-AUD,1557151721752064,553972
LTC-AUD,1557151721752069,7469
ZEC-AUD,1557151721752070,6522
BTC-AUD,1557151722011052,553972
ZEC-AUD,1557151722012053,6522
BTC-AUD,1557151722027057,553946
LTC-AUD,1557151722102052,7466
LTC-AUD,1557151722102052,7469
LTC-AUD,1557151722102053,7469
ETH-AUD,1557151239031146,18896
LTC-AUD,1557151239059148,7838
LTC-AUD,1557151239059149,7838
LTC-AUD,1557151239059150,7838
ETH-AUD,1557151239080164,18896
ETH-AUD,1557151239176146,18688
ETH-AUD,1557151239490148,18896
ETH-AUD,1557151239490148,18896
ETH-AUD,1557151239683167,18704
ETH-AUD,1557151239877148,18704
ETH-AUD,1557151239877148,18704
LTC-AUD,1557151239883150,7592
ETH-AUD,1557151240084152,18875
LTC-AUD,1557151240084166,7888
ETH-AUD,1557151240148149,18875
LTC-AUD,1557151240171150,7592
LTC-AUD,1557151240171151,7888
LTC-AUD,1557151240171152,7888
LTC-AUD,1557151240171153,7888
LTC-AUD,1557151240171155,7596
BTC-AUD,1557151240183151,541953
ZEC-AUD,1557151240185156,7001
LTC-AUD,1557151240185159,7850
BTC-AUD,1557151240242150,541953
ZEC-AUD,1557151240565150,7001
ZEC-AUD,1557151240565151,7001
ZEC-AUD,1557151240565152,7001
BTC-AUD,1557151240600159,540881
BTC-AUD,1557151240686160,544127
BTC-AUD,1557151240686164,544132
LTC-AUD,1557151240929152,7850
LTC-AUD,1557151240929153,7596
LTC-AUD,1557151240929153,7850
LTC-AUD,1557151240930153,7596
ZEC-AUD,1557151241102155,7056
ZEC-AUD,1557151241186160,6986
BTC-AUD,1557151241296153,540881
BTC-AUD,1557151241296154,540881
BTC-AUD,1557151241296155,540881
BTC-AUD,1557151241296155,544127
BTC-AUD,1557151241296155,544127
BTC-AUD,1557151241296155,544132
BTC-AUD,1557151241296155,544132
ZEC-AUD,1557151509193214,6880
BTC-AUD,1557151509364214,555337
BTC-AUD,1557151509364214,555337
ZEC-AUD,1557151509863223,6780
LTC-AUD,1557151509968221,7754
ZEC-AUD,1557151509976217,6780
ZEC-AUD,1557151510185221,6882
LTC-AUD,1557151510277220,7754
LTC-AUD,1557151510277221,7754
ZEC-AUD,1557151510315218,6882
ZEC-AUD,1557151510315218,6882
LTC-AUD,1557151510687238,7784
LTC-AUD,1557151510754220,7784
LTC-AUD,1557151510754220,7784
LTC-AUD,1557151510875226,7608
ZEC-AUD,1557151510875227,6780
ETH-AUD,1557151510875240,18760
BTC-AUD,1557151511191239,555872
LTC-AUD,1557151511191240,7775
LTC-AUD,1557151511322222,7775
LTC-AUD,1557151511322222,7775
BTC-AUD,1557151511339222,555872
BTC-AUD,1557151511339223,555872
BTC-AUD,1557151511339224,555872
BTC-AUD,1557151511379223,552568
ETH-AUD,1557151512195230,18318
ETH-AUD,1557151512655227,18318
ETH-AUD,1557151512655227,18318
ETH-AUD,1557151512696236,18325
BTC-AUD,1557151512696237,555326
LTC-AUD,1557151512696242,7732
ETH-AUD,1557151512870228,18325
ETH-AUD,1557151512870228,18325
LTC-AUD,1557151512882228,7732
LTC-AUD,1557151512882228,7732
BTC-AUD,1557151512936229,555326
BTC-AUD,1557151512936229,555326
ZEC-AUD,1557151513204245,6883
ZEC-AUD,1557151513338230,6883
ZEC-AUD,1557151513338230,6883
ZEC-AUD,1557151513388245,6765
BTC-AUD,1557151513704237,555893
BTC-AUD,1557151513854232,555893
LTC-AUD,1557151784154297,7719
LTC-AUD,1557151784154297,7719
ZEC-AUD,1557151784169297,6750
LTC-AUD,1557151784228300,7726
ZEC-AUD,1557151784657300,6750
ETH-AUD,1557151784980320,18645
ETH-AUD,1557151785144301,18645
ETH-AUD,1557151785144301,18645
LTC-AUD,1557151785274303,7428
ETH-AUD,1557151785274309,18044
LTC-AUD,1557151785274315,7402
ZEC-AUD,1557151785274316,6441
LTC-AUD,1557151785388302,7428
LTC-AUD,1557151785388303,7428
LTC-AUD,1557151785388304,7428
LTC-AUD,1557151785388304,7402
LTC-AUD,1557151785388304,7402
ETH-AUD,1557151785400305,18044
ETH-AUD,1557151785485318,18669
ZEC-AUD,1557151785513306,6441
ETH-AUD,1557151785577302,18669
ETH-AUD,1557151785577302,18669
ZEC-AUD,1557151785776322,6422
ZEC-AUD,1557151785859303,6422
BTC-AUD,1557151785991309,562228
BTC-AUD,1557151786084304,562228
LTC-AUD,1557151682829902,7794
ETH-AUD,1557151682829898,18455
ETH-AUD,1557151682829898,18455
ETH-AUD,1557151682829898,18418
ETH-AUD,1557151682829899,18418
ETH-AUD,1557151682829899,18409
ETH-AUD,1557151682829900,18409
ETH-AUD,1557151682829901,18409
BTC-AUD,1557151682897898,555656
BTC-AUD,1557151682897898,555656
BTC-AUD,1557151682897898,561267
BTC-AUD,1557151682897898,561267
LTC-AUD,1557151456047004,7706
ETH-AUD,1557151786510306,18063
ETH-AUD,1557151786510307,18063
ETH-AUD,1557151786510308,18063
BTC-AUD,1557151786506307,562217
ETH-AUD,1557151513889236,18734
LTC-AUD,1557151514394236,7599
ETH-AUD,1557151514394246,18736
BTC-AUD,1557151514394251,552027
BTC-AUD,1557151515401239,552560
LTC-AUD,1557151515708253,7772
ZEC-AUD,1557151515902259,6791
ZEC-AUD,1557151516014241,6791
ZEC-AUD,1557151516014242,6791
ZEC-AUD,1557151516014243,6791
ZEC-AUD,1557151516014244,6791
LTC-AUD,1557151516043241,7772
LTC-AUD,1557151516043241,7772
BTC-AUD,1557151516212242,555880
BTC-AUD,1557151516388242,555880
BTC-AUD,1557151516388242,555880
BTC-AUD,1557151516712244,555322
BTC-AUD,1557151516712252,555338
ETH-AUD,1557151516712259,18289
LTC-AUD,1557151516712261,7737
BTC-AUD,1557151516860244,555322
BTC-AUD,1557151516860244,555322
BTC-AUD,1557151516860244,555338
ETH-AUD,1557151516855244,18289
ETH-AUD,1557151516855245,18289
ETH-AUD,1557151516855246,18289
LTC-AUD,1557151516901244,7737
LTC-AUD,1557151516901244,7737
ETH-AUD,1557151516904248,18802
ETH-AUD,1557151517333246,18802
ETH-AUD,1557151517333246,18802
ZEC-AUD,1557151517406249,6773
ZEC-AUD,1557151517719258,6891
BTC-AUD,1557151517719264,554207
ZEC-AUD,1557151517865248,6773
BTC-AUD,1557151518262250,554207
BTC-AUD,1557151518262250,554207
ZEC-AUD,1557151518254250,6891
BTC-AUD,1557151518408263,552546
BTC-AUD,1557151518699253,552546
BTC-AUD,1557151518699253,552546
LTC-AUD,1557151519722261,7726
BTC-AUD,1557151519912257,552550
ZEC-AUD,1557151519912263,6777
ETH-AUD,1557151519912268,18803
BTC-AUD,1557151519912273,552549
LTC-AUD,1557151520181257,7726
LTC-AUD,1557151520181257,7726
ZEC-AUD,1557151520213260,6891
LTC-AUD,1557151520223271,7736
ETH-AUD,1557151520223273,18269
ZEC-AUD,1557151520223276,6891
BTC-AUD,1557151520327258,552550
BTC-AUD,1557151520327258,552550
BTC-AUD,1557151520327258,552549
ZEC-AUD,1557151520329258,6777
ETH-AUD,1557151520319258,18803
ZEC-AUD,1557151520406258,6891
ZEC-AUD,1557151520415265,6785
ETH-AUD,1557151520483258,18269
ETH-AUD,1557151520483258,18269
LTC-AUD,1557151520502258,7736
LTC-AUD,1557151520502258,7736
LTC-AUD,1557151520727261,7743
LTC-AUD,1557151520854260,7743
LTC-AUD,1557151520854260,7743
ZEC-AUD,1557151520930267,6771
ETH-AUD,1557151520930268,18838
ZEC-AUD,1557151520930271,6794
ETH-AUD,1557151520930280,18831
ETH-AUD,1557151521018260,18838
ETH-AUD,1557151521018260,18838
ETH-AUD,1557151521018260,18831
ETH-AUD,1557151521018263,18803
ZEC-AUD,1557151521023262,6771
ZEC-AUD,1557151521023262,6771
ZEC-AUD,1557151521023262,6794
ZEC-AUD,1557151521227276,6891
LTC-AUD,1557151521227279,7742
LTC-AUD,1557151521310262,7742
LTC-AUD,1557151521310263,7742
ZEC-AUD,1557151521333262,6891
ZEC-AUD,1557151521333262,6891
ZEC-AUD,1557151521341263,6794
ZEC-AUD,1557151521397263,6794
ZEC-AUD,1557151521397264,6794
LTC-AUD,1557151722102054,7469
BTC-AUD,1557151722396053,553946
BTC-AUD,1557151722396053,553946
ETH-AUD,1557151722528074,18336
ETH-AUD,1557151722613054,18336
ETH-AUD,1557151722613054,18336
BTC-AUD,1557151723293070,555079
BTC-AUD,1557151723375057,555079
ETH-AUD,1557151724296065,18150
ETH-AUD,1557151724480063,18150
ETH-AUD,1557151724480063,18150
LTC-AUD,1557151724535080,7785
LTC-AUD,1557151724684062,7785
LTC-AUD,1557151724684062,7785
BTC-AUD,1557151724798076,553398
BTC-AUD,1557151724941065,553398
BTC-AUD,1557151724941065,553398
BTC-AUD,1557151725036065,553386
ETH-AUD,1557151725036076,18310
ETH-AUD,1557151725144065,18310
ETH-AUD,1557151725144065,18310
BTC-AUD,1557151725194068,553386
BTC-AUD,1557151725194068,553386
ETH-AUD,1557151725298077,18115
ETH-AUD,1557151725425065,18115
LTC-AUD,1557151725537084,7793
LTC-AUD,1557151725869067,7793
LTC-AUD,1557151725869067,7793
BTC-AUD,1557151725955072,553412
ETH-AUD,1557151726305077,18134
ETH-AUD,1557151726404071,18134
ETH-AUD,1557151726404072,18134
ETH-AUD,1557151726404073,18134
ETH-AUD,1557151726404074,18265
ETH-AUD,1557151726404074,18134
ETH-AUD,1557151726424070,18265
BTC-AUD,1557151726808072,551768
BTC-AUD,1557151726881071,551768
BTC-AUD,1557151727810080,550644
BTC-AUD,1557151727810084,550650
ZEC-AUD,1557151727810090,6516
BTC-AUD,1557151727911077,553382
BTC-AUD,1557151727911077,550644
ETH-AUD,1557151521433282,18806
ZEC-AUD,1557151521735266,6903
ETH-AUD,1557151521773263,18806
ETH-AUD,1557151521773264,18803
ETH-AUD,1557151521773264,18806
ETH-AUD,1557151521773265,18806
ZEC-AUD,1557151521845265,6794
ZEC-AUD,1557151521848264,6903
ZEC-AUD,1557151521848264,6903
ZEC-AUD,1557151521848267,6891
ZEC-AUD,1557151521848268,6891
ZEC-AUD,1557151522138267,6787
ZEC-AUD,1557151522140266,6787
ZEC-AUD,1557151522242276,6874
BTC-AUD,1557151522242278,555314
ETH-AUD,1557151522242285,18287
LTC-AUD,1557151522285266,7742
ETH-AUD,1557151522428268,18287
ZEC-AUD,1557151522488266,6874
ZEC-AUD,1557151522488266,6874
BTC-AUD,1557151522465267,555314
BTC-AUD,1557151522465267,555314
ZEC-AUD,1557151522580271,6786
ETH-AUD,1557151522593268,18287
ETH-AUD,1557151522594268,18287
ETH-AUD,1557151522594269,18287
LTC-AUD,1557151522747269,7744
LTC-AUD,1557151522862268,7744
LTC-AUD,1557151522862268,7744
ETH-AUD,1557151522884269,18287
ZEC-AUD,1557151523058269,6786
LTC-AUD,1557151523247287,7748
LTC-AUD,1557151523363270,7748
LTC-AUD,1557151523363270,7748
BTC-AUD,1557151523748280,554763
LTC-AUD,1557151523748281,7765
LTC-AUD,1557151523928272,7765
LTC-AUD,1557151523928272,7765
BTC-AUD,1557151523942274,554763
ETH-AUD,1557151523938288,18791
ZEC-AUD,1557151523938291,6764
ZEC-AUD,1557151524129273,6764
ETH-AUD,1557151524249285,18268
ZEC-AUD,1557151241333153,7056
ZEC-AUD,1557151241333154,7056
ZEC-AUD,1557151241343153,6986
LTC-AUD,1557151241444156,7604
ETH-AUD,1557151241687159,18653
ZEC-AUD,1557151241687166,6984
LTC-AUD,1557151241769156,7604
LTC-AUD,1557151241769157,7604
ZEC-AUD,1557151241911156,6984
ZEC-AUD,1557151241911156,6984
ETH-AUD,1557151241930156,18653
LTC-AUD,1557151242105166,7923
ETH-AUD,1557151242192165,18676
ETH-AUD,1557151242311157,18676
ZEC-AUD,1557151242608161,7046
ZEC-AUD,1557151242608165,7056
LTC-AUD,1557151242812161,7613
LTC-AUD,1557151242907161,7613
LTC-AUD,1557151242907162,7614
LTC-AUD,1557151242907163,7614
ETH-AUD,1557151243109176,18841
LTC-AUD,1557151243195171,7865
LTC-AUD,1557151243434162,7865
LTC-AUD,1557151243434162,7865
ETH-AUD,1557151243447163,18676
ETH-AUD,1557151243447164,18676
LTC-AUD,1557151243699173,7838
LTC-AUD,1557151243859163,7838
LTC-AUD,1557151243859164,7838
LTC-AUD,1557151243859165,7838
BTC-AUD,1557151244202182,544662
BTC-AUD,1557151244530166,544662
BTC-AUD,1557151244530166,544662
ZEC-AUD,1557151244597169,6986
ZEC-AUD,1557151244597170,6986
ZEC-AUD,1557151244711182,7009
ETH-AUD,1557151244711183,18681
ZEC-AUD,1557151244844169,6986
ZEC-AUD,1557151244844170,6986
ZEC-AUD,1557151244987168,7009
ZEC-AUD,1557151244987169,6986
ZEC-AUD,1557151244987169,7009
ZEC-AUD,1557151244987170,7009
ETH-AUD,1557151524293273,18791
BTC-AUD,1557151524325274,554763
